3.048366717994213104e-01,5.429171640425920486e-01,1.883729934692382812e+00,3.947669258341193199e-01,1.392253799363970757e+00,2.998537758830934763e-01
2.316880356520414352e-01,8.096542358398437500e-01,8.490823758766055107e-01,5.482101440429687500e-02,8.290990829467773438e+00,1.184787750244140625e-01
4.656544271856546402e-01,3.677293341606855392e-01,4.738315582275390625e+00,1.086985077708959579e-01,8.518680572509763849e+00,1.284420202719047666e-01
2.612915039062495559e-01,5.848255157470703125e-01,2.264722824096679688e+00,5.839236135070677847e-01,1.181633481988683343e+00,1.212389898486435413e+00
8.029207229614257812e+00,1.072439705953001976e+00,5.071386337280273438e+00,2.529468536376953125e-01,7.810280742123723030e-01,1.253912971296813339e-01
4.958953857421875000e-01,8.795108795166015625e-01,1.816257476806640625e+00,1.368030548095703125e+00,9.457960342988371849e-01,1.706108093261718750e+00
3.011124124750494957e-01,1.655324935913085938e+00,4.998131273314356804e-01,3.013458251953125000e-01,4.381879806518554688e+00,4.384466363117098808e-01
7.366981506347656250e-01,1.679882049560546875e+00,3.179040297400206327e-01,9.034069869667291641e-01,2.776845932006835938e+00,3.965055678039789200e+00
3.197037233039736748e-01,3.883686065673828125e-01,2.567276000976562500e+00,2.147998809814448684e-01,1.711591720581054688e+00,1.418853318318724632e-02
1.517757415771484375e+00,9.646263122558593750e-01,5.984761021099984646e-01,4.370059967041015625e-01,2.733215332031250000e+00,7.645548237487673759e-01
1.947727203369140625e-01,5.407180786132812500e-01,1.049980163574218750e+00,7.631626129150390625e-01,1.269545356277376413e+00,4.489269256591787993e-01
1.227602005004882812e+00,2.632347084581851959e-01,1.166556970216333866e+00,9.547194966580718756e-02,1.463601315859705210e+00,1.406004823511466384e-01
1.329168319702148438e+00,1.969560623168945312e+00,4.234949676319956779e-01,5.992441354319453239e-01,1.665576934814453125e+00,6.174807702191174030e-01
5.526390075683593750e-01,1.946195602416992188e+00,4.608223182149231434e-01,5.110808913595974445e-01,3.172620773315429688e+00,4.448298630304634571e-01
1.834231577813625336e-01,1.821264266967773438e+00,4.099095324054360390e-01,4.575099945068354934e-01,7.560879541561007500e-01,9.448375701904296875e-01
1.910194396972656250e+00,4.844512939453120559e-01,8.516471218317747116e-01,1.422011015878524631e+00,1.122175258584320545e+00,3.832490291446447372e+00
1.360740363597869873e-01,8.718814849853515625e-01,8.132305145263671875e-01,5.625152587890580591e-02,1.139008564874529839e+00,1.369322042446583509e-01
2.570137023925781250e+00,6.746672941371798515e-01,1.944765090942382812e+00,8.280124664306640625e-01,9.952267657499760389e-01,8.799877166748037993e-01
2.507671356201171875e+00,1.844593431800603867e+00,6.368043916299939156e-01,4.216013392433524132e-01,3.028615951538085938e+00,5.247744300868362188e-02
1.142724990844726562e+00,8.802261352539062500e-01,7.714484902098774910e-01,5.867328643798828125e-01,1.155535757075995207e+00,9.793129200115799904e-01
1.368984222412108487e+00,6.134899947792291641e-01,6.945889992639422417e-01,1.040443420410156250e+00,2.105936050415038174e+00,1.597627639770506924e+00
5.640830993652343750e-01,1.136287689208984375e+00,5.102653023786842823e-01,6.730403900146484375e-01,8.614327609539031982e-01,1.281484603881835938e+00
4.917649701237678528e-01,2.212923186365514994e+00,3.565220478922128677e-01,4.579868316650386184e-01,8.539368947967886925e-01,3.666725158691406250e-01
3.414001464843745559e-01,6.744709014892578125e-01,3.304704666137695312e+00,6.239261627197265625e-01,1.080452589318156242e+00,4.985179901123046875e-01
1.848324816673994064e-01,1.429912931402213871e+00,6.102671115659177303e-01,4.387822110205888748e+00,8.200277891010046005e-01,9.290207751095294952e+00
1.995309829711914062e+00,7.856232612393796444e-01,3.500207901000975674e+00,5.783882141113281250e-01,1.080557945184409618e+00,7.121410369873037993e-01
3.157043913379311562e-01,6.000843048095703125e-01,1.795991897583006924e+00,6.809431568253785372e-01,1.046417987905442715e+00,2.514925427734851837e+00
1.673921585083007812e+00,1.487478256225585938e+00,7.251220606267452240e-01,5.238530054921284318e-01,1.104412550572305918e+00,1.647624969482421875e-01
2.551232380792498589e-01,3.564817764330655336e+00,6.291713714599609375e-01,5.998883271589875221e+00,7.414665222167977632e-01,7.699898319318890572e+00
4.098350098356604576e-01,2.034634343348443508e+00,3.852739548310637474e-01,4.148330688476558059e-01,1.634344100952148438e+00,4.670092519372701645e-01
1.230087280273437500e-01,1.296266555786132812e+00,6.565090236254036427e-01,9.098796788603067398e-01,1.462682723999023438e+00,5.762699791230261326e-01
1.035436630249023438e+00,7.737601324915885925e-01,1.044019699096679688e+00,7.314622696721926332e-01,1.147858806885778904e+00,3.272771710529923439e+00
3.187164306640625000e+00,1.075020750053226948e+00,1.947626113891601562e+00,7.138099670410156250e-01,8.510137642733752728e-01,1.264556884765625000e+00
2.613220214843750000e-01,2.863062741002067924e+00,5.696486998349428177e-01,1.680162464966997504e+00,8.319174605421721935e-01,5.881551103666424751e-01
7.561229784041643143e-01,2.507337942719459534e+00,1.681212245021015406e-01,9.574568164534866810e-01,4.232629776000976562e+00,5.577154565602540970e+00
7.207241058349609375e-01,8.258666992187500000e-01,7.877206746488809586e-01,7.006969451904296875e-01,5.202278137207031250e+00,7.293071746826171875e-01
5.171146392822265625e-01,1.491769790649414062e+00,5.129632274620234966e-01,1.157268524169921875e+00,9.488609004765748978e-01,1.524194717407225674e+00
7.481422424316406250e-01,1.476034164428710938e+00,4.623373472131788731e-01,7.791366577148437500e-01,2.107843399047851562e+00,1.352771759033202237e+00
3.361209869384765625e+00,8.611526489257812500e-01,9.129021866247057915e-01,3.444995880126948684e-01,1.172408586367964745e+00,2.025833112187683582e+00
2.022966384887695312e+00,1.925453186035156250e+00,2.129539489746093750e+00,5.712356567382812500e-01,6.797736361622810364e-01,5.597915649414062500e-01
1.369937896728515625e+00,1.280216882005333900e-01,1.189125826582312584e+00,8.510017395019531250e-02,1.445499431807547808e+00,5.437469482421919409e-02
2.063774652779102325e-01,1.410945892333984375e+00,1.287445068359375000e+00,6.549205780029296875e-01,8.581502563320100307e-01,1.193746566772460049e+00
2.442202614620327950e-01,8.437029235064983368e-01,2.957805633544921875e+00,3.402080535888667434e-01,1.174247249960899353e+00,3.924909313209354877e-01
8.023644415661692619e-01,2.915356806479394436e-01,1.183831606991589069e+00,2.397450818680226803e-01,1.911624908447266513e+00,6.614709647838026285e-01
2.593931360170245171e-01,4.981796871870756149e-01,8.589752917177975178e-01,7.494695517234504223e-01,2.919420242309570312e+00,1.288574762642383575e+00
1.170559637248516083e-01,9.073273311369121075e-01,7.934417724609375000e-01,6.602668762206986841e-02,1.136992018669843674e+00,9.960706555284559727e-02
7.788982391357421875e-01,3.620936684310436249e-01,1.067159356549382210e+00,1.888122558593750000e-01,1.325713420752435923e+00,3.142027282738126814e-01
1.822217941284179688e+00,9.963359832763671875e-01,2.399190902709960938e+00,2.073511123657226562e+00,7.530545783229172230e-01,2.816184997558592862e+00
4.772147014737129211e-01,3.186791352927684784e-01,5.842432022094726562e+00,1.908395872451364994e-01,1.010321044921875000e+01,9.249114990234375000e-02
2.451166152954101562e+00,1.800073244143277407e+00,6.535308286547660828e-01,4.465206209570169449e-01,2.622350692749022549e+00,8.009051706176251173e-02
8.417111905291676521e-01,2.883338928222656250e-02,1.219794744625687599e+00,6.644933517090976238e-01,1.292004258371889591e+00,4.167083060368895531e+00
3.482177937403321266e-01,5.779113769531250000e-01,1.043589852284640074e+00,2.206064444035291672e-01,1.372222971636801958e+00,3.159927062224596739e-01
1.746639251708984375e+00,1.638874053955078125e+00,6.481980755925178528e-01,2.710666656494140625e-01,1.055513458792120218e+00,1.742190226796083152e-01
9.013748168945312500e-02,2.507006799336522818e+00,5.971485599875450134e-01,1.969438270665705204e+00,9.882438400527462363e-01,2.020418868400156498e+00
4.494475349783897400e-01,1.675262499228119850e+01,3.386329710483551025e-01,1.336634682118892670e+01,9.397491455078125000e+00,7.223942890763282776e+00
2.555694580078125000e-01,5.612220764160156250e-01,7.049996722489595413e-01,1.017078399658203125e+00,1.018032073974609375e+00,1.513465881347656250e+00
1.027431488037109375e-01,1.063808441162109375e+00,1.877769470214843750e+00,2.596225738525390625e-01,1.606925964355468750e+00,7.841434478759765625e-01
7.667388916015616118e-01,1.042112350463866299e+00,6.171704237349331379e-01,4.947032928466792434e-01,9.483405821956694126e-01,1.108392715454101562e+00
8.526786804199218750e+00,1.352662968914955854e+00,5.980237960815429688e+00,6.055944748222827911e-01,5.771219232119619846e-01,8.306350708007812500e-01
1.846458679065108299e-01,1.553520202636718750e+00,9.381618499755859375e-01,3.473606109619140625e-01,9.444065592251718044e-01,4.598941802978515625e-01
3.177967071533198684e-01,1.303895950317382812e+00,6.043489058502018452e-01,9.957551290281116962e-01,4.194482803344726562e+00,1.461542901583015919e+00
5.848255157470703125e-01,1.133188247680664062e+00,1.923545837402343750e+00,5.318564715562388301e-01,9.972579511813819408e-01,4.280779892578721046e-01
1.101478576660156250e+00,8.477790895849466324e-01,8.678283691406250000e-01,4.543742896057665348e-01,2.836212158203125000e+00,3.554668426513671875e-01
2.861549230292439461e-01,6.646957397460937500e-01,1.771673202514647549e+00,6.947666468331590295e-01,1.033684712834656239e+00,2.405796075239777565e+00
9.760704040527343750e-01,1.211866378784179688e+00,7.774304915219545364e-01,7.314229067414999008e-01,1.484140396118164062e+00,9.033104204572737217e-01
6.766166687011718750e-01,2.088054656982421875e+00,2.199716775212436914e-01,1.398561805021017790e+00,6.392235020175576210e-01,4.146206300705671310e+00
2.834781646728515625e+00,9.249952770769596100e-01,3.306135177612304688e+00,1.285537719726562500e+00,9.035940831527113914e-01,1.347049713134764737e+00
3.473195331171154976e-01,3.022994995117183059e-01,9.193544476293027401e-01,3.073393807280808687e-01,1.231730982195585966e+00,7.472755303606390953e-01
3.130659103393554688e+00,8.356418609619140625e-01,8.884893115609884262e-01,4.920806884765620559e-01,1.154864564538002014e+00,2.324666935950517654e+00
1.156553268432617188e+00,1.742586135864257812e+00,4.669707934372127056e-01,5.007840725593268871e-01,9.255007400643080473e-01,5.334646473638713360e-01
3.667816162109375000e+00,9.431686401367187500e-01,3.448471069335937500e+00,6.609188883739989251e-01,9.102943961042910814e-01,1.077001906000077724e+00
3.807392120361328125e-01,1.160129547119140625e+00,5.428959932178258896e-01,1.599534988403320312e+00,2.324327468872070312e+00,1.956686019897460049e+00
1.180019378662109375e-01,2.316551856696605682e+00,6.335743321105837822e-01,6.572844568639993668e+00,1.542314529418945312e+00,1.157517602294683456e+01
1.582384491339325905e-01,1.184448242187500000e+00,4.957869616337120533e-01,1.075490951538085938e+00,2.382978439331054688e+00,1.653894424438475674e+00
3.154567591845989227e-01,1.842973629012703896e+00,4.866521423682570457e-01,4.119278080761432648e-01,4.589542388916015625e+00,1.832007172051817179e-01
4.505155459046363831e-01,4.740298525430262089e-01,9.516780348494648933e-01,3.473606109619140625e-01,1.220599116291850805e+00,4.920806884765625000e-01
2.999153137207031250e-01,5.895938873291015625e-01,6.827068948186933994e-01,1.087888717651367188e+00,1.545652389526367188e+00,1.616224288940429688e+00
1.639801692217588425e-01,2.407230777665972710e+00,6.098594665527343750e-01,9.614651123993098736e-01,8.172523314133286476e-01,1.093849182128905362e+00
1.438602447509765625e+00,5.689492598176002502e-01,7.872428894042968750e-01,7.483806610107421875e-01,9.046447896398603916e-01,1.375183105468750000e+00
4.899608818814158440e-01,2.201545916963368654e+00,3.577525578439235687e-01,4.596557617187495559e-01,8.549189744517207146e-01,3.599967956542968750e-01
2.009716033935546875e-01,6.150078177452087402e-01,1.061424255371093750e+00,7.335987091064453125e-01,1.336305177770555019e+00,3.397312164306640625e-01
2.084955215454101562e+00,3.752132520079612732e+00,2.902254104614256924e+00,2.578765960410237312e+00,6.203538589179515839e-01,2.676948547363280362e+00
1.903280258178710938e+00,7.788982391357421875e-01,8.834409611299633980e-01,5.061473846435546875e-01,1.168528638314455748e+00,2.205067771486938000e+00
5.991306304931640625e-01,6.635036468505859375e-01,6.490013413131237030e-01,1.291259765625000000e+00,2.154573440551757812e+00,1.865610122680664062e+00
2.079948425292968750e+00,1.735154356341809034e+00,1.879915237426757812e+00,1.055709107080474496e+00,7.842795541509985924e-01,9.130138121545314789e-01
6.592121124267578125e-01,6.321201715618371964e-01,8.949932027608156204e-01,1.328144073486328125e-01,4.813655853271484375e+00,2.460632324218750000e-01
2.644887510687112808e-01,4.017200469970698684e-01,1.500829696655273438e+00,3.793087005615229934e-01,1.411174606997519732e+00,9.933095751330256462e-02
3.283485412597656250e+00,1.530870437622070312e+00,6.225202316418290138e-01,7.238235473632812500e-01,1.050204396247863770e+00,1.031383514404295987e+00
2.501692008227109909e-01,8.144226074218750000e-01,8.342005396261811256e-01,6.578826904296830591e-02,7.877334594726562500e+00,1.950111389160156250e-01
1.130327224731445312e+00,5.967464447021484375e-01,1.425489425659179688e+00,7.638778686523437500e-01,1.075466841226443648e+00,8.399333953857412993e-01
1.647695541381835938e+00,4.056709693744778633e+00,1.730188369750976562e+00,3.004535675048828125e+00,6.758997999131679535e-01,3.752454757690428799e+00
5.029106140136718750e-02,2.066637846641242504e+00,2.037748336791991299e+00,1.220211358289816417e+00,9.446974811144173145e-01,6.703399911057204008e-01
2.886166414245963097e-01,5.268898010253906250e-01,1.690134048461914062e+00,8.370723724365234375e-01,1.112809354905039072e+00,1.076444625854491299e+00
2.529605865478515625e+00,1.711776413489133120e+00,6.396297914907336235e-01,3.240040594246238470e-01,2.697690963745117188e+00,1.020142164779826999e-01
1.448377609252929688e+00,8.294429779052734375e-01,2.287849426269531250e+00,1.354202270507812500e+00,8.708370816893875599e-01,1.832231521606445312e+00
1.823410034179687500e+00,7.877158848568797112e-01,8.519379273056983948e-01,8.892860412597656250e-01,1.269828536547720432e+00,8.103694915771484375e-01
1.268610000610350674e+00,6.950145969167351723e-01,7.125504282303154469e-01,9.467449188232421875e-01,1.754030227661132812e+00,1.483901977539061612e+00
1.004203796386718750e+00,6.846652165986597538e-01,7.461772849783301353e-01,7.988599016098305583e-01,4.451259613037109375e+00,1.057609558105467862e+00
2.601254880428314209e-01,2.045002059079706669e+00,5.177245559170842171e-01,4.433586352970451117e-01,2.902254104614257812e+00,7.565655894577503204e-01
1.829608917236328125e+00,1.753060779068619013e+00,4.656539615243673325e-01,1.654132843017578125e+00,1.421913146972656250e+00,2.138599395751953125e+00
1.456245422363281250e+00,1.696960060857236385e+00,5.264557050541043282e-01,4.585570921190083027e-01,9.742505000904202461e-01,7.026042938232421875e-01
2.066419982910155895e+01,1.129584942162036896e+02,1.281355285644531250e+01,1.042535226941108704e+02,4.350986480712890625e-01,9.228396752476692200e+01
1.624568939208984375e+00,5.562152862548828125e-01,7.789337625727057457e-01,1.771878646453842521e+00,1.037671937607228756e+00,4.844643749296665192e+00
4.335054047405719757e-01,3.940183585509657860e-01,9.353380966931581497e-01,4.315223693847656250e-01,1.208005132153630257e+00,5.867328643798828125e-01
5.458259582519531250e-02,6.618003294337540865e+00,7.598247528076171875e-01,5.201526792719960213e+00,8.190616607666015625e+00,2.294093245640397072e+00
8.706893920898437500e-01,1.341327667236328125e+00,3.024085998535156250e+00,1.613941192626953125e-01,9.573623621836304665e-01,8.728074427926912904e-02
5.011393139138817787e-01,2.052768707275390625e+00,3.804863747209310532e-01,4.069652557373046875e-01,2.805217742919921875e+00,2.579536437988281250e-01
2.562847137451171875e-01,1.680090432986617088e+00,1.771196365356445312e+00,4.425024297088384628e-01,1.033090761862695217e+00,2.005252838134765625e-01
1.691326141357421875e+00,1.272221129946410656e+01,1.826271265745162964e-01,3.753170013427733487e+00,4.586204528808593750e+00,3.462060928344726562e+00
8.799877166748046875e-01,1.128419876098632812e+00,7.633150755427777767e-01,6.915758738468866795e-01,1.621946334838867188e+00,9.337566359899938107e-01
7.259693145751953125e-01,3.557075214106589556e+00,2.237311648204922676e-01,1.158510122681036592e+00,2.742036819458007812e+00,1.309617996215819424e+00
3.857460021972656250e-01,3.007773825433105230e+00,1.042589187622069424e+00,1.361706605879589915e+00,1.126071330159902573e+00,2.725276947021488816e-01
