2.494010925292968750e-01,2.644920349121093750e-02,2.052768707275390625e+00,4.581218460574746132e+00,6.925228191539645195e-02,5.187081731855869293e-02
2.536621093750000000e-01,1.218166351318359375e-01,2.934780120849609375e-01,4.945454045664519072e-01,5.909747476689517498e-01,3.434825837612152100e-01
4.480743408203125000e-02,2.935085296630859375e-01,1.363601684570312500e-01,2.252375000156462193e+00,2.178083024919033051e-01,3.981599668040871620e-01
4.062500000000000000e-01,1.242313385009765625e-01,1.590404510498046875e-01,5.496060100849717855e-01,3.126024128869175911e-02,5.568615077063441277e-01
4.282150268554687500e-01,1.408901214599609375e-01,6.650352478027343750e-02,7.295821476727724075e-01,4.951008921489119530e-02,1.383615183643996716e+00
2.978706359863281250e-02,5.502853393554687500e-01,1.025047302246093750e-01,2.961482611484825611e+00,4.499650592915713787e-01,1.487707827240228653e+00
4.783630371093750000e-03,5.219135284423828125e-01,1.177635192871093750e-01,1.158566363155841827e-01,4.086343912407755852e+00,1.480111157288774848e-01
2.682056427001953125e-01,3.447685241699218750e-01,1.792755126953125000e-01,2.052541156299412251e-01,2.182988766580820084e-01,1.790423403494060040e+00
7.988548278808593750e-02,1.237545013427734375e-01,1.944288253784179688e+00,1.150869391858577728e-02,4.248916978016495705e+00,4.095467849401757121e-02
5.675888061523437500e-02,4.859123229980468750e-01,1.905822753906250000e-02,1.404994508251547813e+00,3.023158983327448368e+00,8.912532374233705923e-02
7.722225189208984375e-01,4.640802383422851562e+00,2.548542022705078125e-01,4.918073303997516632e-03,4.374984992668032646e+00,3.960712920874357224e+00
7.103347778320312500e-02,6.354007720947265625e-01,7.481727600097656250e-01,9.121237588115036488e-01,1.008663931861519814e-02,6.054288567975163460e-02
1.337680816650390625e-01,2.457942962646484375e-01,6.864929199218750000e-02,2.202564126346260309e-01,2.422831810545176268e-01,3.014681944623589516e-01
1.770957946777343750e+00,3.082904815673828125e-01,4.570636749267578125e-01,2.751788040623068810e-01,3.760741200298070908e+00,4.081688572659913916e-02
3.366317749023437500e-01,6.137046813964843750e-01,1.184787750244140625e-01,1.741565418196842074e-01,1.586211645044386387e-01,1.974452254362404346e-01
1.318302154541015625e-01,6.003532409667968750e-01,4.381980895996093750e-01,2.786243209615349770e+00,4.308010684326291084e-04,4.620223414152860641e+00
1.878890991210937500e-01,5.437469482421875000e-02,2.226676940917968750e-01,2.911529844626784325e+00,3.962133112363517284e-01,1.329996823333203793e-01
4.546794891357421875e-01,8.274650573730468750e-02,4.604015350341796875e-01,6.822255929000675678e-02,4.588694075355306268e-01,1.861507855355739594e-01
7.627868652343750000e-02,6.435070037841796875e-01,2.169456481933593750e-01,1.969769705086946487e+00,4.986317688599228859e-02,1.038224520161747932e-01
1.454505920410156250e-01,5.462017059326171875e-01,2.157535552978515625e-01,3.466009304393082857e-01,5.184456760762259364e-01,1.540198656730353832e-01
1.278076171875000000e-01,2.501869201660156250e-02,5.420907974243164062e+00,2.400378787424415350e-01,2.628593440167605877e-01,2.600114010274410248e-01
3.843460083007812500e-01,1.442584991455078125e-01,6.711635589599609375e-01,2.975921344477683306e-02,1.493956986814737320e-02,5.115013420581817627e-01
9.045448303222656250e-01,9.729003906250000000e-02,6.451759338378906250e-01,4.502098564989864826e-02,1.205771320965141058e-01,3.257921282202005386e-01
9.585952758789062500e-02,5.302581787109375000e-01,1.456245422363281250e+00,1.584489011438563466e-01,1.116173481568694115e-02,3.291048668324947357e-02
1.745376586914062500e-01,5.271587371826171875e-01,1.075420379638671875e-01,1.871319025522097945e-01,1.237623593769967556e-01,8.500507017597556114e-01
3.998432159423828125e-01,2.110157012939453125e-01,7.940864562988281250e-02,3.129338813014328480e-01,7.011873447336256504e-01,1.211383412592113018e-01
4.401359558105468750e-01,5.281124114990234375e-01,2.748813629150390625e-01,4.652486566919833422e-02,3.300681211985647678e-01,1.523100156337022781e-01
2.451095581054687500e-01,1.194629669189453125e-01,1.974258422851562500e-01,2.840799853205680847e+00,2.021155777387320995e+00,2.375306419562548399e-01
1.471742630004882812e+00,2.368927001953125000e-03,1.123104095458984375e-01,3.541690737474709749e-01,3.254944374784827232e-01,4.052173919975757599e+00
7.644653320312500000e-03,5.881938934326171875e-01,1.559957504272460938e+00,1.086509453525650315e-01,3.403259990736842155e-01,3.584513781592249870e+00
9.061431884765625000e-02,5.328807830810546875e-01,1.978721618652343750e-01,5.349755773204378784e-02,9.436085494235157967e-02,1.434762837365269661e+00
4.716072082519531250e-01,6.832923889160156250e-01,2.555694580078125000e-01,1.115438832843210548e+00,3.642958097625523806e-01,2.315804269164800644e-02
4.451427459716796875e-01,1.366291046142578125e-01,1.492008209228515625e+00,2.295927926898002625e-01,1.369433510117232800e-01,1.344651766121387482e-01
3.304634094238281250e-01,4.862213134765625000e-02,7.405433654785156250e-01,1.089760542381554842e-01,3.428597344085574150e+00,1.918662796728312969e+00
1.428985595703125000e-02,5.974922180175781250e-01,4.441585540771484375e-01,5.438430900685489178e-01,5.794265391305088997e-01,6.095987712033092976e-01
1.094188690185546875e-01,5.815181732177734375e-01,2.345886230468750000e-01,4.665158423595130444e-01,1.066933028399944305e+00,8.931120717898011208e-02
4.613552093505859375e-01,1.063499450683593750e-01,3.712329864501953125e-01,2.615471687167882919e-01,1.482978197745978832e-01,6.563944881781935692e-02
1.800760269165039062e+00,6.404075622558593750e-01,2.004947662353515625e-01,9.158763776067644358e-01,4.725577807985246181e-01,1.344504915177822113e-01
1.957569122314453125e-01,4.575405120849609375e-01,7.105026245117187500e-01,3.068915164330974221e-01,1.359727841336280107e-01,1.220110072754323483e-01
1.900043487548828125e-01,3.476295471191406250e-01,3.528747558593750000e-01,1.387879517860710621e-01,1.245959246065467596e+00,1.207847879268229008e-01
7.866287231445312500e-02,5.674514770507812500e-01,1.699771881103515625e-01,2.482009657251182944e-02,1.502581206150352955e-01,2.955637048929929733e+00
3.967437744140625000e-01,4.441585540771484375e-01,5.428638458251953125e-01,1.050403566099703312e+00,4.245681255124509335e-01,2.329108454287052155e-01
2.350654602050781250e-01,3.455543518066406250e-02,3.486141204833984375e+00,2.238939257804304361e-01,3.366388520225882530e-02,1.792610730975866318e+00
6.701087951660156250e-02,2.491321563720703125e-01,8.220520019531250000e-01,4.579977706074714661e+00,2.244210420176386833e-01,5.046265773475170135e+00
3.391489028930664062e+00,4.698371887207031250e-02,4.625473022460937500e-01,1.128748324699699879e-01,2.205393268726766109e+00,2.188578705303370953e+00
2.885017395019531250e-01,1.342449188232421875e-01,2.634677886962890625e-01,2.129375809803605080e+00,2.709369632415473461e+00,1.854311474598944187e-01
3.119930267333984375e+00,4.456901550292968750e-02,5.531463623046875000e-01,2.628895562142133713e+00,3.661238463595509529e+00,2.329355422407388687e-01
4.067882537841796875e+00,4.668083190917968750e-01,2.822723388671875000e-01,4.371324382955208421e-01,6.462022345513105392e-01,1.257406873628497124e-02
2.705898284912109375e-01,6.144199371337890625e-01,6.454143524169921875e-01,1.739781666547060013e-01,5.701000565895810723e-01,2.787513160146772861e-01
3.292713165283203125e-01,4.269218444824218750e-02,1.380596160888671875e-01,1.198316665831953287e-01,4.048565085977315903e-01,6.281015896238386631e-01
8.155441284179687500e-02,5.746040344238281250e-01,1.309070587158203125e-01,1.170952538959681988e-01,1.192240535747259855e-01,4.103856710717082024e-01
1.804676055908203125e-01,1.671466827392578125e-01,7.071647644042968750e-01,7.133718812838196754e-03,4.148362142732366920e-01,4.676566543057560921e-01
4.258308410644531250e-01,1.707229614257812500e-01,2.907180786132812500e-02,3.982182326726615429e-01,8.591824360191822052e-01,5.469636609777808189e-01
3.368701934814453125e-01,8.918380737304687500e-02,5.586299896240234375e-01,1.513274703174829483e-01,6.776140909641981125e-02,7.340417858213186264e-01
3.931674957275390625e-01,5.724582672119140625e-01,4.455890655517578125e-01,4.217125886352732778e-01,5.924817267805337906e-02,8.413045108318328857e-02
4.561100006103515625e-01,5.601310729980468750e-02,1.022968292236328125e-01,1.731715081259608269e-01,2.512165312655270100e-01,8.897642754018306732e-01
4.546794891357421875e-01,6.292724609375000000e-02,1.685466766357421875e-01,3.445169411716051400e-01,4.391230551991611719e-01,4.888496561907231808e-01
7.167816162109375000e-03,6.939506530761718750e-02,7.000122070312500000e-01,1.781547991558909416e-01,3.167399929370731115e-01,3.225244497880339622e-01
4.873428344726562500e-01,9.821319580078125000e-02,5.059089660644531250e-01,1.018938117194920778e-01,8.756497325375676155e-01,5.763793271034955978e-02
2.907180786132812500e-02,4.942264556884765625e-01,5.440559387207031250e-01,1.280896165408194065e-01,1.096540037542581558e-02,4.959278241731226444e-01
4.385375976562500000e-02,3.863906860351562500e-02,3.572210311889648438e+00,8.772729113698005676e-01,1.249852232635021210e+00,3.238390865735709667e-01
1.597557067871093750e-01,7.940864562988281250e-02,5.264434814453125000e-01,4.105314812622964382e-01,1.147841909900307655e+00,3.771626423113048077e-01
5.962696075439453125e-01,3.318939208984375000e-01,2.129230499267578125e-01,3.563409347552806139e-01,3.773196865804493427e-01,1.396050876937806606e-01
1.479721069335937500e-02,2.220853805541992188e+00,9.299850463867187500e-02,6.560922691132873297e-01,1.122478195466101170e-01,1.445842199958860874e+00
4.761066436767578125e-01,5.366954803466796875e-01,2.319797515869140625e+00,3.451635362580418587e-03,1.980472813360393047e+00,3.341418100520968437e+00
3.266487121582031250e-01,9.082221984863281250e-02,6.866607666015625000e-01,5.842021284624934196e-01,7.346405229473020881e-01,1.636744625866413116e-01
4.427280426025390625e-01,6.201419830322265625e-01,1.034584045410156250e-01,3.912546415813267231e-02,8.083099299110472202e-01,1.734787281602621078e-01
4.902038574218750000e-01,5.798492431640625000e-01,4.316902160644531250e-02,4.168126058939378709e-01,1.162292985245585442e-01,8.025272898375988007e-01
4.439506530761718750e-01,8.986854553222656250e-02,1.909885406494140625e-01,4.746034475974738598e-01,6.172386091202497482e-02,1.558415908366441727e-01
4.198703765869140625e-01,4.909896850585937500e-02,5.633678436279296875e-01,1.728432336822152138e-01,1.535385610768571496e-01,4.220671919174492359e-01
4.172477722167968750e-01,7.940864562988281250e-02,9.879913330078125000e-01,3.987099127843976021e-01,2.570774729829281569e-01,1.585736256092786789e-01
4.642162322998046875e-01,5.459938049316406250e-01,1.129951477050781250e-01,5.144550898112356663e-01,3.300441228784620762e-01,2.568043917417526245e-01
3.795776367187500000e-01,5.324039459228515625e-01,2.565536499023437500e-01,7.365459084976464510e-01,1.072580427862703800e-01,5.380676095373928547e-01
2.639755249023437500e+00,1.323375701904296875e-01,4.451427459716796875e-01,9.608946191146969795e-01,1.944887591525912285e-02,2.780532147735357285e-01
2.973232269287109375e-01,9.283065795898437500e-03,3.051605224609375000e-01,2.142876703292131424e-01,4.900697493925690651e+00,9.714789330959320068e+00
6.334629058837890625e-01,5.738887786865234375e-01,7.140789031982421875e-01,1.598808364942669868e-01,2.195513141341507435e-01,4.779204865917563438e-02
4.449043273925781250e-01,2.695655822753906250e-02,1.772150039672851562e+00,1.260284849908202887e+00,4.132156911655329168e-01,4.610790722072124481e-01
9.832229614257812500e-01,5.724582672119140625e-01,2.331886291503906250e-01,4.065405208020820282e-01,6.400606688112020493e-02,4.769789436832070351e-01
2.534236907958984375e-01,7.750129699707031250e-02,3.445133209228515625e+00,1.507638828828930855e+00,2.386040370911359787e-01,2.611095467582345009e-01
4.873428344726562500e-01,7.805671691894531250e-01,8.074506759643554688e+00,5.489076173398643732e-02,1.336391075514256954e+00,2.936437632888555527e-02
1.547183990478515625e-01,3.933753967285156250e-01,5.482101440429687500e-02,9.263175332162063569e-01,7.788752471096813679e-01,3.802430084906518459e-01
2.196773529052734375e+00,4.377517700195312500e-01,6.725940704345703125e-01,5.150339822284877300e-02,1.127897113095968962e+00,1.900011058896780014e-01
1.360511779785156250e-02,4.844818115234375000e-01,5.149993896484375000e-01,6.082964703440666199e+00,5.964561706408858299e+00,8.002607725560665131e+00
1.627668380737304688e+00,9.585952758789062500e-02,4.579162597656250000e-02,2.756646476686000824e+00,1.090477619785815477e+00,4.084088224917650223e-01
1.495584487915039062e+00,2.637863159179687500e-03,3.838691711425781250e-01,1.531928652897477150e+00,5.611946946009993553e-02,7.351743904873728752e-01
4.434738159179687500e-01,2.341117858886718750e-01,7.171783447265625000e-01,2.187029784545302391e-02,8.496791380457580090e-02,1.624136339873075485e+00
4.525337219238281250e-01,9.657478332519531250e-02,4.841423034667968750e-02,1.814334620721638203e-01,6.387912351638078690e-01,7.120785969309508801e-01
8.966064453125000000e-02,4.796829223632812500e-01,2.961006164550781250e-01,1.507597127929329872e-01,1.219531978480517864e+00,3.003027024678885937e-01
4.327449798583984375e-01,1.211318969726562500e-01,1.425590515136718750e-01,5.199731932953000069e-02,1.596097801811993122e-01,1.966561623848974705e-01
5.792045593261718750e-02,3.140125274658203125e-01,6.926212310791015625e-01,4.527877983637154102e-01,4.150519173126667738e-01,8.791609350591897964e-01
2.621078491210937500e-02,3.380622863769531250e-01,3.702863693237304688e+00,7.422082042321562767e-01,1.901286679785698652e-01,6.764941997826099396e-01
3.953132629394531250e-01,4.260692596435546875e-01,1.189861297607421875e-01,3.945055060088634491e+00,5.261884396895766258e-02,4.907708582468330860e-01
2.147293090820312500e-02,5.979690551757812500e-01,1.418437957763671875e-01,5.381722576916217804e+00,3.062788039445877075e+00,2.686142098158597946e+00
4.282150268554687500e-01,5.543384552001953125e-01,7.267150878906250000e-01,1.939935111440718174e-01,2.298953124554827809e-01,2.622891999781131744e-01
4.871044158935546875e-01,5.612525939941406250e-01,2.167072296142578125e-01,3.261170433834195137e-01,4.484099565306678414e-01,1.529095377773046494e-01
1.112445831298828125e+00,7.011032104492187500e-02,6.210956573486328125e-01,5.162702571251429617e-01,6.800271396205062047e-01,2.714212834835052490e-01
4.365596771240234375e-01,2.030834197998046875e+00,2.932056427001953125e+00,5.318059120327234268e-04,2.812847876921296120e-01,3.729221984744071960e+00
2.147293090820312500e-02,2.601299285888671875e-01,1.454505920410156250e-01,2.683193731936626136e-01,4.398145913146436214e-01,1.936320830136537552e-01
6.486511230468750000e-02,3.681335449218750000e-01,1.106109619140625000e-01,8.216709163971245289e-01,7.301660045050084591e-02,8.481556931510567665e-01
4.232082366943359375e-01,1.173004150390625000e+00,6.182346343994140625e-01,1.011734628118574619e-01,3.657118324190378189e-02,3.417836595326662064e-02
3.445301055908203125e-01,5.664978027343750000e-01,6.961975097656250000e-01,5.039111794903874397e-01,2.440343461930751801e-01,2.722611790522933006e-02
3.981742858886718750e-01,1.470890045166015625e-01,2.406501770019531250e-02,2.429574171546846628e-01,5.126037806039676070e-01,1.107788636349141598e+00
4.379901885986328125e-01,1.247081756591796875e-01,4.641857147216796875e-01,4.479125235229730606e-02,1.601763468701392412e+00,5.541974012739956379e-01
3.291702270507812500e-02,4.415664672851562500e-01,9.817924499511718750e-01,2.276326754130423069e+00,5.839246185496449471e-02,1.485373033210635185e-02
9.490585327148437500e-02,3.018531799316406250e-01,3.537979125976562500e-01,1.235016062855720520e-02,2.373944236896932125e-01,4.134492566809058189e-01
4.196319580078125000e-01,3.550910949707031250e-02,7.393512725830078125e-01,2.855128925293684006e-01,2.915231851860880852e+00,1.553328932262957096e+00
2.067073822021484375e+00,5.211982727050781250e-01,3.874454498291015625e-01,3.510412932737381198e-01,9.132749144919216633e-02,8.779938714578747749e-01
5.365943908691406250e-02,1.278076171875000000e-01,7.746372222900390625e-01,1.776230117538943887e-01,4.212380747194401920e-01,2.016072161495685577e-03
1.916393280029296875e+00,2.552604675292968750e-02,7.064495086669921875e-01,1.272005694918334484e-01,1.894516978412866592e+00,1.655524588190019131e+00
2.052936553955078125e-01,5.481395721435546875e-01,5.180988311767578125e-01,2.757083601318299770e-02,5.297046652995049953e-01,3.977431417442858219e-01
4.298839569091796875e-01,9.419059753417968750e-02,1.442279815673828125e-01,2.585870181210339069e-01,2.241533282212913036e-01,6.019813092425465584e-01
3.013763427734375000e-01,2.143535614013671875e-01,1.296844482421875000e-01,5.213071700185537338e+00,2.404499949514865875e+01,3.596202062070369720e+01
